minimum_logit_residual,minimum_reversion_probability,minimum_expected_pnl,trades,rejected,reversion_exits,adverse_stop_exits,thesis_invalidations,timeout_exits,settlements,fees,capital,pnl,roi,fold_1_trades,fold_1_pnl,fold_1_roi,fold_2_trades,fold_2_pnl,fold_2_roi,fold_3_trades,fold_3_pnl,fold_3_roi,profitable_folds,minimum_fold_trades,worst_fold_roi
0.16,0.0,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.05,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.05,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.05,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.05,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.05,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.05,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.05,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.1,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.1,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.1,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.1,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.1,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.1,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.1,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.15,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.15,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.15,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.15,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.15,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.15,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.15,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.2,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.2,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.2,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.2,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.2,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.2,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.2,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.3,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.3,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.3,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.3,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.3,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.3,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.3,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,-1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,-0.75,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,-0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,-0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.16,0.4,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.0,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.0,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.0,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.0,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.0,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.0,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.0,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.05,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.05,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.05,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.05,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.05,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.05,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.05,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.1,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.1,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.1,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.1,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.1,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.1,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.1,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.15,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.15,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.15,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.15,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.15,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.15,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.15,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.2,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.2,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.2,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.2,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.2,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.2,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.2,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.3,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.3,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.3,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.3,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.3,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.3,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.3,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,-1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,-0.75,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,-0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,-0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.2,0.4,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.0,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.0,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.0,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.0,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.0,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.0,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.0,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.05,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.05,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.05,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.05,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.05,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.05,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.05,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.1,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.1,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.1,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.1,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.1,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.1,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.1,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.15,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.15,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.15,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.15,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.15,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.15,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.15,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.2,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.2,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.2,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.2,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.2,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.2,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.2,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.3,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.3,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.3,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.3,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.3,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.3,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.3,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,-1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,-0.75,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,-0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,-0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,-0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,0.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,0.05,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,0.1,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,0.25,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,0.5,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.3,0.4,1.0,0,136,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0
0.1,0.0,-0.75,77,58,11,0,14,52,0,0.0,770.0,-0.16516399220557804,-0.00021449869117607536,27,-0.7822230554678371,-0.002897122427658656,25,0.6597508091994376,0.0026390032367977507,25,-0.042691745937178116,-0.00017076698374871247,1,25,-0.002897122427658656
0.1,0.05,-0.75,77,58,11,0,14,52,0,0.0,770.0,-0.16516399220557804,-0.00021449869117607536,27,-0.7822230554678371,-0.002897122427658656,25,0.6597508091994376,0.0026390032367977507,25,-0.042691745937178116,-0.00017076698374871247,1,25,-0.002897122427658656
0.1,0.1,-0.75,77,58,11,0,14,52,0,0.0,770.0,-0.16516399220557804,-0.00021449869117607536,27,-0.7822230554678371,-0.002897122427658656,25,0.6597508091994376,0.0026390032367977507,25,-0.042691745937178116,-0.00017076698374871247,1,25,-0.002897122427658656
0.1,0.15,-0.75,77,58,11,0,14,52,0,0.0,770.0,-0.16516399220557804,-0.00021449869117607536,27,-0.7822230554678371,-0.002897122427658656,25,0.6597508091994376,0.0026390032367977507,25,-0.042691745937178116,-0.00017076698374871247,1,25,-0.002897122427658656
0.1,0.2,-0.75,77,58,11,0,14,52,0,0.0,770.0,-0.16516399220557804,-0.00021449869117607536,27,-0.7822230554678371,-0.002897122427658656,25,0.6597508091994376,0.0026390032367977507,25,-0.042691745937178116,-0.00017076698374871247,1,25,-0.002897122427658656
0.1,0.3,-0.75,76,59,11,0,14,51,0,0.0,760.0,-0.16516399220557804,-0.00021732104237576056,27,-0.7822230554678371,-0.002897122427658656,24,0.6597508091994376,0.002748961704997657,25,-0.042691745937178116,-0.00017076698374871247,1,24,-0.002897122427658656
0.04,0.0,-0.75,89,46,15,0,15,59,0,0.0,890.0,-0.4188892287373504,-0.00047066205476106786,30,-0.45916717837639126,-0.0015305572612546376,27,1.186066598673123,0.0043928392543449,32,-1.1457886490340825,-0.003580589528231508,1,27,-0.003580589528231508
0.04,0.05,-0.75,89,46,15,0,15,59,0,0.0,890.0,-0.4188892287373504,-0.00047066205476106786,30,-0.45916717837639126,-0.0015305572612546376,27,1.186066598673123,0.0043928392543449,32,-1.1457886490340825,-0.003580589528231508,1,27,-0.003580589528231508
0.04,0.1,-0.75,89,46,15,0,15,59,0,0.0,890.0,-0.4188892287373504,-0.00047066205476106786,30,-0.45916717837639126,-0.0015305572612546376,27,1.186066598673123,0.0043928392543449,32,-1.1457886490340825,-0.003580589528231508,1,27,-0.003580589528231508
0.04,0.15,-0.75,89,46,15,0,15,59,0,0.0,890.0,-0.4188892287373504,-0.00047066205476106786,30,-0.45916717837639126,-0.0015305572612546376,27,1.186066598673123,0.0043928392543449,32,-1.1457886490340825,-0.003580589528231508,1,27,-0.003580589528231508
0.04,0.2,-0.75,89,46,15,0,15,59,0,0.0,890.0,-0.4188892287373504,-0.00047066205476106786,30,-0.45916717837639126,-0.0015305572612546376,27,1.186066598673123,0.0043928392543449,32,-1.1457886490340825,-0.003580589528231508,1,27,-0.003580589528231508
